Resting-state functional connectivity in multiple sclerosis: an examination of group differences and individual differences,2013,Amir,Abduljalil
Resting-state functional connectivity in multiple sclerosis: an examination of group differences and individual differences,2013,Ruchika Shaurya,Prakash
White matter fractional anisotropy predicts balance performance in older adults,2011,Annouchka,Van Impe
White matter fractional anisotropy predicts balance performance in older adults,2011,James P,Coxon
White matter fractional anisotropy predicts balance performance in older adults,2011,Daniel J,Goble
White matter fractional anisotropy predicts balance performance in older adults,2011,Mihail,Doumas
White matter fractional anisotropy predicts balance performance in older adults,2011,Stephan P,Swinnen
Evidence for masculinization of adipokine gene expression in visceral and subcutaneous adipose tissue of obese women with polycystic ovary syndrome (PCOS),2013,M Ángeles,Martínez-García
Evidence for masculinization of adipokine gene expression in visceral and subcutaneous adipose tissue of obese women with polycystic ovary syndrome (PCOS),2013,Rafael,Montes-Nieto
Evidence for masculinization of adipokine gene expression in visceral and subcutaneous adipose tissue of obese women with polycystic ovary syndrome (PCOS),2013,Elena,Fernández-Durán
Evidence for masculinization of adipokine gene expression in visceral and subcutaneous adipose tissue of obese women with polycystic ovary syndrome (PCOS),2013,María,Insenser
Evidence for masculinization of adipokine gene expression in visceral and subcutaneous adipose tissue of obese women with polycystic ovary syndrome (PCOS),2013,Manuel,Luque-Ramírez
Evidence for masculinization of adipokine gene expression in visceral and subcutaneous adipose tissue of obese women with polycystic ovary syndrome (PCOS),2013,Héctor F,Escobar-Morreale
Salivary endothelin-1 potential for detecting oral cancer in patients with oral lichen planus or oral cancer in remission,2011,Yi-Shing Lisa,Cheng
Salivary endothelin-1 potential for detecting oral cancer in patients with oral lichen planus or oral cancer in remission,2011,Terry,Rees
Salivary endothelin-1 potential for detecting oral cancer in patients with oral lichen planus or oral cancer in remission,2011,Lee,Jordan
Salivary endothelin-1 potential for detecting oral cancer in patients with oral lichen planus or oral cancer in remission,2011,Lance,Oxford
Salivary endothelin-1 potential for detecting oral cancer in patients with oral lichen planus or oral cancer in remission,2011,John,O'Brien
Salivary endothelin-1 potential for detecting oral cancer in patients with oral lichen planus or oral cancer in remission,2011,Huey-Shys,Chen
Salivary endothelin-1 potential for detecting oral cancer in patients with oral lichen planus or oral cancer in remission,2011,David,Wong
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Harini,Sampath
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Ayesha K,Batra
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Vladimir,Vartanian
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,J Russ,Carmical
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Deborah,Prusak
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Irena B,King
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Brian,Lowell
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Lauriel F,Earley
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Thomas G,Wood
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Daniel L,Marks
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Amanda K,McCullough
Variable penetrance of metabolic phenotypes and development of high-fat diet-induced adiposity in NEIL1-deficient mice,2011,Lloyd,R Stephen
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,G,Manin
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,A,Pons
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,P,Baltzinger
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,F,Moreau
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,C,Iamandi
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,J M,Wilhelm
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,P,Lenoble
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,L,Kessler
Obstructive sleep apnoea in people with Type 1 diabetes: prevalence and association with micro- and macrovascular complications,2014,R,Kessler
Establishment and characterization of a lethal mouse model for the angola strain of marburg virus,2014,Xiangguo,Qiu
Establishment and characterization of a lethal mouse model for the angola strain of marburg virus,2014,Gary,Wong
Establishment and characterization of a lethal mouse model for the angola strain of marburg virus,2014,Jonathan,Audet
Establishment and characterization of a lethal mouse model for the angola strain of marburg virus,2014,Todd,Cutts
Establishment and characterization of a lethal mouse model for the angola strain of marburg virus,2014,Yulian,Niu
Establishment and characterization of a lethal mouse model for the angola strain of marburg virus,2014,Stephanie,Booth
Establishment and characterization of a lethal mouse model for the angola strain of marburg virus,2014,Gary P,Kobinger
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Francesco,Lo Iudice
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Antonio,Barbato
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Riccardo,Muscariello
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Carlo,Di Nardo
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Francesco,de Stefano
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Michelina,Sibilio
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Pasquale,Strazzullo
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Giovanni,de Simone
Left Ventricular Diastolic Dysfunction in Type I Gaucher Disease: An Echo Doppler Study,2014,Maurizio,Galderisi
Hepatic actinomycosis mimicking an isolated tumor recurrence,2011,Michael G,Wayne
Hepatic actinomycosis mimicking an isolated tumor recurrence,2011,Rahul,Narang
Hepatic actinomycosis mimicking an isolated tumor recurrence,2011,Arif,Chauhdry
Hepatic actinomycosis mimicking an isolated tumor recurrence,2011,Justin,Steele
Transcriptional regulation of Δ6-desaturase by peroxisome proliferative-activated receptor δ agonist in human pancreatic cancer cells: role of MEK/ERK1/2 pathway,2013,Maryam,Darabi
Transcriptional regulation of Δ6-desaturase by peroxisome proliferative-activated receptor δ agonist in human pancreatic cancer cells: role of MEK/ERK1/2 pathway,2013,Shima,Byagowi
Transcriptional regulation of Δ6-desaturase by peroxisome proliferative-activated receptor δ agonist in human pancreatic cancer cells: role of MEK/ERK1/2 pathway,2013,Shabnam,Fayezi
Transcriptional regulation of Δ6-desaturase by peroxisome proliferative-activated receptor δ agonist in human pancreatic cancer cells: role of MEK/ERK1/2 pathway,2013,Masoud,Darabi
Transcriptional regulation of Δ6-desaturase by peroxisome proliferative-activated receptor δ agonist in human pancreatic cancer cells: role of MEK/ERK1/2 pathway,2013,Shahab,Mirshahvaladi
Transcriptional regulation of Δ6-desaturase by peroxisome proliferative-activated receptor δ agonist in human pancreatic cancer cells: role of MEK/ERK1/2 pathway,2013,Mehdi,Sahmani
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Prashant,Kotwani
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Dalsone,Kwarisiima
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Tamara D,Clark
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Jane,Kabami
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Elvin H,Geng
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Vivek,Jain
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Gabriel,Chamie
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Maya L,Petersen
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Harsha,Thirumurthy
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Moses R,Kamya
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Edwin D,Charlebois
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,Diane V,Havlir
Epidemiology and awareness of hypertension in a rural Ugandan community: a cross-sectional study,2013,[Collective Name],SEARCH Collaboration
Three Randomised Phase I/IIa Trials of 5% Cis-urocanic Acid Emulsion Cream in Healthy Adult Subjects and in Patients with Atopic Dermatitis,2013,Juha M,Peltonen
Three Randomised Phase I/IIa Trials of 5% Cis-urocanic Acid Emulsion Cream in Healthy Adult Subjects and in Patients with Atopic Dermatitis,2013,Liisa,Pylkkänen
Three Randomised Phase I/IIa Trials of 5% Cis-urocanic Acid Emulsion Cream in Healthy Adult Subjects and in Patients with Atopic Dermatitis,2013,Christer T,Jansén
Three Randomised Phase I/IIa Trials of 5% Cis-urocanic Acid Emulsion Cream in Healthy Adult Subjects and in Patients with Atopic Dermatitis,2013,Iina,Volanen
