Group search algorithm recovers effective connectivity maps for individuals in homogeneous and heterogeneous samples,2012,Kathleen M Gates
Group search algorithm recovers effective connectivity maps for individuals in homogeneous and heterogeneous samples,2012,Peter C M Molenaar
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Cheryl S Broussard
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Meghan T Frey
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Sonia Hernandez-Diaz
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Michael F Greene
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Christina D Chambers
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Leyla Sahin
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Beth A Collins Sharp
Developing a systematic approach to safer medication use during pregnancy: summary of a Centers for Disease Control and Prevention-convened meeting,2014,Margaret A Honein
Voice disorders in primary school teachers and barriers to care,2010,Victor Da Costa
Voice disorders in primary school teachers and barriers to care,2010,Elizabeth Prada
Voice disorders in primary school teachers and barriers to care,2010,Andrew Roberts
Voice disorders in primary school teachers and barriers to care,2010,Seth Cohen
Use of electrochemotherapy in a case of neck skin metastasis of oral squamous cell carcinoma: case report and considerations,2014,Gian Franco Macri
Use of electrochemotherapy in a case of neck skin metastasis of oral squamous cell carcinoma: case report and considerations,2014,Antonio Greco
Use of electrochemotherapy in a case of neck skin metastasis of oral squamous cell carcinoma: case report and considerations,2014,Andrea Gallo
Use of electrochemotherapy in a case of neck skin metastasis of oral squamous cell carcinoma: case report and considerations,2014,Massimo Fusconi
Use of electrochemotherapy in a case of neck skin metastasis of oral squamous cell carcinoma: case report and considerations,2014,Caterina Marinelli
Use of electrochemotherapy in a case of neck skin metastasis of oral squamous cell carcinoma: case report and considerations,2014,Marco de Vincentiis
TIME DISCOUNTING AND SMOKING BEHAVIOR: EVIDENCE FROM A PANEL SURVEY(*),2013,Myong-Il Kang
TIME DISCOUNTING AND SMOKING BEHAVIOR: EVIDENCE FROM A PANEL SURVEY(*),2013,Shinsuke Ikeda
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,József Dudás
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,Alexandra Fullár
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,Angela Romani
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,Christian Pritz
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,Ilona Kovalszky
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,Volker Hans Schartinger
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,Georg Mathias Sprinzl
Curcumin targets fibroblast-tumor cell interactions in oral squamous cell carcinoma,2012,Herbert Riechelmann
High-resolution diffusion tensor imaging of fixed brain in a mouse model of Pelizaeus-Merzbacher disease: comparison with quantitative measures of white matter pathology,2011,Torsten Ruest
High-resolution diffusion tensor imaging of fixed brain in a mouse model of Pelizaeus-Merzbacher disease: comparison with quantitative measures of white matter pathology,2011,William M Holmes
High-resolution diffusion tensor imaging of fixed brain in a mouse model of Pelizaeus-Merzbacher disease: comparison with quantitative measures of white matter pathology,2011,Jennifer A Barrie
High-resolution diffusion tensor imaging of fixed brain in a mouse model of Pelizaeus-Merzbacher disease: comparison with quantitative measures of white matter pathology,2011,Ian R Griffiths
High-resolution diffusion tensor imaging of fixed brain in a mouse model of Pelizaeus-Merzbacher disease: comparison with quantitative measures of white matter pathology,2011,Thomas J Anderson
High-resolution diffusion tensor imaging of fixed brain in a mouse model of Pelizaeus-Merzbacher disease: comparison with quantitative measures of white matter pathology,2011,Deborah Dewar
High-resolution diffusion tensor imaging of fixed brain in a mouse model of Pelizaeus-Merzbacher disease: comparison with quantitative measures of white matter pathology,2011,Julia M Edgar
Prostaglandin D2: A dominant mediator of aspirin-exacerbated respiratory disease,2014,Katherine N Cahill
Prostaglandin D2: A dominant mediator of aspirin-exacerbated respiratory disease,2014,Jillian C Bensko
Prostaglandin D2: A dominant mediator of aspirin-exacerbated respiratory disease,2014,Joshua A Boyce
Prostaglandin D2: A dominant mediator of aspirin-exacerbated respiratory disease,2014,Tanya M Laidlaw
White matter changes in childhood NMDA receptor encephalitis: Bringing new light to an old phenotype,2014,E Ann Yeh
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,Adeline Egron
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,Pascale Olivier-Abbal
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,Aurore Gouraud
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,Samy Babai
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,Sandrine Combret
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,Jean-Louis Montastruc
Preventable and potentially preventable serious adverse reactions induced by oral protein kinase inhibitors through a database of adverse drug reaction reports,2014,Emmanuelle Bondon-Guitton
Long-term influence of combined oral contraceptive use on the clinical course of relapsing-remitting multiple sclerosis,2014,Giulia Gava
Long-term influence of combined oral contraceptive use on the clinical course of relapsing-remitting multiple sclerosis,2014,Ilaria Bartolomei
Long-term influence of combined oral contraceptive use on the clinical course of relapsing-remitting multiple sclerosis,2014,Antonietta Costantino
Long-term influence of combined oral contraceptive use on the clinical course of relapsing-remitting multiple sclerosis,2014,Marta Berra
Long-term influence of combined oral contraceptive use on the clinical course of relapsing-remitting multiple sclerosis,2014,Stefano Venturoli
Long-term influence of combined oral contraceptive use on the clinical course of relapsing-remitting multiple sclerosis,2014,Fabrizio Salvi
Long-term influence of combined oral contraceptive use on the clinical course of relapsing-remitting multiple sclerosis,2014,Maria Cristina Meriggiola
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Stefano Chiaravalli
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Marco Guzzo
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Gianni Bisogno
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Maria Debora De Pasquale
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Roberta Migliorati
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Francesco De Leonardis
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Paola Collini
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Michela Casanova
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Giovanni Cecchetto
Salivary gland carcinomas in children and adolescents: The Italian TREP project experience,2014,Andrea Ferrari
Effect of Elliptical High Intensity Interval Training on Metabolic Risk Factor in Pre- and Type 2 Diabetes Patients: A Pilot Study,2014,Annie Fex
Effect of Elliptical High Intensity Interval Training on Metabolic Risk Factor in Pre- and Type 2 Diabetes Patients: A Pilot Study,2014,Jean-Philippe Leduc-Gaudet
Effect of Elliptical High Intensity Interval Training on Metabolic Risk Factor in Pre- and Type 2 Diabetes Patients: A Pilot Study,2014,Marie-Eve Filion
Effect of Elliptical High Intensity Interval Training on Metabolic Risk Factor in Pre- and Type 2 Diabetes Patients: A Pilot Study,2014,Antony D Karelis
Effect of Elliptical High Intensity Interval Training on Metabolic Risk Factor in Pre- and Type 2 Diabetes Patients: A Pilot Study,2014,Mylène Aubertin-Leheudre
Potential variant of multiple endocrine neoplasia in a dog,2012,Daniela Proverbio
Potential variant of multiple endocrine neoplasia in a dog,2012,Eva Spada
Potential variant of multiple endocrine neoplasia in a dog,2012,Roberta Perego
Potential variant of multiple endocrine neoplasia in a dog,2012,Valeria Grieco
Potential variant of multiple endocrine neoplasia in a dog,2012,Matteo Lodi
Potential variant of multiple endocrine neoplasia in a dog,2012,Mauro Di Giancamillo
Potential variant of multiple endocrine neoplasia in a dog,2012,Elisabetta Ferro
Dental and craniofacial characteristics in a patient with Dubowitz syndrome: a case report,2011,Andrea Ballini
Dental and craniofacial characteristics in a patient with Dubowitz syndrome: a case report,2011,Stefania Cantore
Dental and craniofacial characteristics in a patient with Dubowitz syndrome: a case report,2011,Domenica Tullo
Dental and craniofacial characteristics in a patient with Dubowitz syndrome: a case report,2011,Apollonia Desiate
Performing a secondary executive task with affective stimuli interferes with decision making under risk conditions,2013,Bettina Gathmann
